EntrezA	EntrezB
3106	5198
3106	1652
3106	223
3106	23331
3106	81892
3106	51119
3106	6902
3106	2673
3106	157769
3106	7174
3106	63897
3106	203547
3106	55699
3106	11164
3106	3136
3106	55631
3106	56681
640	10286
640	7184
640	11331
640	974
640	55970
640	509
640	522
640	973
640	506
640	5315
640	513
640	539
640	10632
640	10476
640	8531
640	9521
640	1938
640	63939
640	514
640	9551
640	93974
640	521
640	84833
640	129138
23542	154
23542	26276
23542	5603
23542	9638
23542	6624
23542	6199
23542	7786
23542	55249
23542	4294
23542	4726
23542	7074
23542	1123
23542	11161
23542	5648
23542	11098
23542	9910
23542	6611
23542	2257
23542	79738
23542	2258
23542	10743
23542	2634
23542	90990
23542	51042
23542	10939
23542	147808
23542	80150
23542	728239
23542	81557
8563	23411
8563	7919
8563	10189
8563	752
8563	9984
8563	9774
8563	80145
8563	84271
8563	6128
8563	57187
8563	26097
8563	6890
8563	10212
8563	10749
8563	79228
8563	84321
8563	6146
8563	84248
8563	23107
8563	3981
8563	6157
8563	55421
8563	79882
8563	57648
8563	9768
8563	91603
8563	26093
8563	9877
8563	54663
8563	126526
8563	89777
8563	64005
9918	23410
9918	10783
9918	25953
9918	64151
9918	51547
9918	7107
9918	2300
9918	2290
9918	27023
25909	4928
25909	348995
25909	79023
25909	55746
25909	23279
25909	79902
25909	129401
25909	57610
25909	51547
25909	9688
25909	9768
9559	10938
9559	26064
9559	11052
9559	9221
9559	56950
9559	6643
9559	1994
9559	79365
9559	832
9559	4282
9559	9897
9559	9779
9559	253725
9559	23325
9559	55781
9559	79594
9559	51479
9559	3482
9559	23392
9559	6259
9559	64175
9559	1340
9559	84079
9559	5936
9559	10658
9559	617
9559	10807
9559	23307
9559	387680
9559	10491
9559	25896
9559	64062
9559	9836
9559	205327
9559	83692
9559	284611
7290	8479
7290	29855
7290	8349
7290	3607
7290	1994
7290	27247
7290	10294
7290	126961
7290	333932
7290	653604
7290	5081
7290	3017
7290	85236
8936	9181
8936	26999
8936	91544
8936	23268
8936	5217
8936	55845
8936	245973
8936	51019
8936	23191
8936	6259
8936	118472
4299	85403
4299	10498
4299	4300
4299	22936
4299	4625
4299	1656
4299	4093
4299	4907
4299	80237
4299	5122
4299	116115
4299	9120
1453	1452
1453	23621
1453	5784
1453	5664
1453	7818
1453	5108
1453	8864
1453	10369
1453	84232
1453	5577
1453	25865
1453	286077
1453	2697
1453	6102
1453	9706
1453	90861
1453	57585
1453	541468
1453	55861
115752	26058
115752	11340
115752	118460
115752	10847
115752	9470
115752	6625
115752	10767
115752	389812
115752	90850
9821	10075
9821	25843
9821	23097
9821	440738
9821	9667
9821	6497
9821	7428
9821	79921
9821	83667
9821	6455
9821	28988
9821	5563
9821	9217
9821	9776
9821	27316
9821	8848
9821	51019
9821	8445
9821	9054
9821	54821
9821	9755
9821	26100
9821	4134
9821	203228
9821	9706
9821	54557
9821	140775
9821	83752
9821	221322
9821	55255
645455	7965
645455	5108
645455	148223
645455	5604
645455	59349
645455	79172
645455	9859
645455	9221
645455	148022
645455	57596
645455	79036
645455	81608
645455	8974
645455	53981
645455	79791
645455	7227
645455	57805
645455	29941
645455	5576
645455	58490
645455	51322
645455	3329
645455	64783
645455	5546
645455	10207
645455	51225
645455	90060
645455	127703
645455	138046
645455	94025
645455	1479
645455	55885
645455	79759
645455	29890
645455	387914
645455	64175
645455	23283
645455	51585
645455	284403
645455	3801
645455	55339
645455	3073
645455	1287
645455	10658
645455	9678
645455	5269
645455	84128
645455	22862
645455	84858
645455	90459
645455	64062
645455	55526
645455	58506
645455	148423
645455	84886
645455	643314
645455	83692
645455	51134
699	2186
699	6840
699	57082
699	55602
699	8546
699	83540
699	4291
699	11243
699	10425
699	5339
699	145226
699	55083
699	11234
10919	57504
10919	473
10919	8243
10919	2672
10919	9839
10919	23028
10919	5460
10919	23243
10919	3720
10919	84146
10919	8985
10919	8260
10919	4005
10919	6203
10919	7764
10919	9968
10919	9502
10919	221656
10919	79723
10919	58499
10919	2122
10919	255626
10919	11278
10919	6898
10919	11107
10919	79813
10919	2625
10919	773
10919	8328
10919	1523
10919	126961
10919	333932
10919	653604
10919	80125
10919	84080
10919	80764
10919	57473
10919	5978
10919	157570
10919	56916
10919	7023
10919	54531
10919	140685
10919	81926
10919	84726
10919	6296
10919	26148
10919	114799
9793	56257
9793	27005
9793	55975
9793	7153
9793	2869
9793	6217
9793	7289
9793	57606
9793	6218
9793	10579
9793	51547
9793	9326
9793	284119
9793	10653
9793	773
9793	3939
9793	10460
9793	1718
9793	2300
9793	5799
9793	6183
9793	112464
9793	37
9793	51605
9793	151195
9793	25896
9793	27034
57504	23028
57504	10765
57504	1994
57504	1107
57504	85509
57504	51222
57504	2625
57504	56916
57504	51105
57504	203259
57504	10263
6331	54221
6331	5997
6331	817
55181	7059
55181	56006
26168	6191
26168	6205
26168	1665
26168	54881
26168	6187
26168	6175
26168	6222
26168	6202
26168	81887
26168	57418
26168	94234
80351	29086
80351	10922
80351	54776
80351	23243
80351	9859
80351	29761
80351	8313
80351	2318
80351	8438
80351	6230
80351	4926
80351	84700
80351	57473
80351	55040
80351	115992
80351	55032
80351	79633
80351	3212
80351	11083
80351	23025
80351	779
51692	10898
51692	1477
51692	373156
51692	81608
51692	8974
51692	53981
51692	221656
51692	29101
51692	29941
51692	51547
51692	10489
51692	1479
51692	56916
51692	642843
51692	64175
51692	23283
51692	23046
51692	55339
51692	64852
51692	5033
51692	90025
348235	221150
348235	23683
348235	3163
348235	138046
7375	10075
7375	10869
7375	7083
7375	5717
7375	10713
7375	79991
7375	26121
7375	9958
7375	56257
7375	196513
7375	5932
7375	3956
7375	6737
7375	7398
7375	9844
7375	9470
7375	51647
7375	5351
7375	1104
7375	10577
7375	84669
7375	28882
7375	9465
7375	54967
7375	64852
7375	51691
7375	158
7375	5236
51719	25843
51719	7428
51719	27347
51719	9943
51719	10295
51719	8618
51719	1543
51719	81617
51719	26156
51719	55096
80781	1296
80781	6901
80781	54806
80781	54414
80781	338872
80781	25851
80781	5118
23586	26064
23586	1654
23586	1540
23586	9958
23586	56897
23586	27005
23586	9636
23586	10616
23586	29997
23586	9960
23586	56829
23586	7105
23586	84282
2309	23411
2309	9181
2309	7015
2309	2631
2309	23410
2309	5597
2309	1994
2309	29915
2309	221937
2309	2305
2309	27097
2309	100132074
5830	6755
5830	4627
5830	23410
5830	26061
5830	373156
5830	1891
5830	55825
5830	11165
5830	5828
5830	10005
5830	4759
5830	26063
5830	3295
5830	8443
5830	1962
5830	3204
5830	8528
5830	83752
5830	1384
5830	10455
5830	51
5830	10901
55250	11133
55250	26610
55250	4350
55250	57184
56259	27339
56259	10146
56259	26121
56259	3550
56259	6696
56259	58
56259	55692
56259	57379
56259	79084
56259	23350
56259	3215
56259	1543
56259	83591
56259	8896
56259	129831
56259	84081
56259	54819
3670	23028
3670	4009
3670	8022
3670	64843
3670	23648
3670	4772
3670	4005
3670	9079
3670	23635
3670	9742
3670	89884
3670	55825
3670	170463
3670	7025
378708	7156
378708	57697
378708	79172
378708	199990
378708	2187
378708	55120
378708	201254
378708	116028
2145	26147
2145	5252
2145	3720
65123	79035
65123	79871
65123	64859
65123	25953
65123	1994
65123	26512
65123	26173
65123	54973
65123	80789
65123	23613
65123	57592
65123	81556
65123	55726
65123	8463
65123	203522
65123	55174
65123	118881
65123	57117
65123	57508
65123	2300
65123	9640
65123	55656
65123	92105
65123	58493
65123	55756
65123	203245
65123	25896
65123	79034
7156	9400
7156	57697
7156	54821
7156	55183
7156	339229
7156	55268
7156	22832
7156	116028
8289	55193
8289	5977
8289	6601
8289	6599
8289	55636
8289	10498
8289	10661
8289	1994
8289	476
8289	51547
8289	8110
8289	605
8289	9274
8289	7023
8289	23394
387893	1994
387893	51514
387893	171482
9139	473
9139	4188
9139	3929
9139	2960
9139	4762
9139	863
9139	342371
9139	55093
9139	865
9139	6887
9139	63978
9139	22834
9139	54620
9139	93166
55929	8089
55929	10467
55929	6944
55929	3015
55929	10902
55929	3607
55929	10847
55929	58
55929	9643
55929	283150
55929	139628
55929	93380
55929	114548
55929	255626
55929	9628
55929	56916
55929	64431
55929	10761
55929	80314
55929	100132074
55929	26122
8479	55324
473	30008
473	5359
473	7205
473	7994
473	1994
473	23613
473	23543
473	2202
473	83755
473	8216
473	7916
473	84726
473	1893
473	10346
473	79868
283489	23126
283489	84146
283489	50619
283489	9521
283489	134285
283489	9202
283489	84717
283489	91368
283489	9567
283489	9882
283489	58493
27252	51631
27252	84271
27252	58
27252	10625
27252	5557
27252	64839
27252	9413
27252	5110
27252	1894
27252	57562
27252	6792
27252	2215
27252	4900
27252	55183
27252	8544
27252	11161
27252	79585
27252	23386
27252	84717
27252	5558
27252	55791
27252	4677
27252	84626
27252	2634
27252	55295
27252	10137
27252	158
27252	54468
27252	9931
27252	23314
27252	3652
27252	348180
27252	256714
27252	9552
27252	283970
10075	4627
10075	548593
10075	79008
10075	79885
10075	25862
10075	1196
10075	4725
10075	7805
10075	4100
10075	10477
10075	6745
10075	8463
10075	63971
10075	51547
10075	10294
10075	9572
10075	373509
10075	8241
10075	4093
10075	124359
10075	10190
10075	81855
10075	29035
10075	57179
10075	149986
10075	27023
10075	9927
10075	474
10075	5045
10075	128312
10075	1374
10075	84294
10075	23530
10075	23510
10075	56926
10075	55604
10075	113146
10075	83608
10075	60386
4733	7412
4733	5261
4733	826
4733	9076
4733	3068
4733	24140
4733	23031
4733	10489
4733	55854
4733	28989
4733	9768
254122	6643
10238	10138
10238	9149
10238	80139
10238	10574
10238	10024
10238	10576
10238	23466
10238	23132
10238	10575
10238	1729
10238	26053
10238	7203
10238	51512
10238	8445
10238	23400
10238	10694
10238	51307
10238	908
10238	64319
10238	57666
10238	84858
10238	65124
25843	7871
25843	10574
25843	10576
25843	7428
25843	83992
25843	80342
25843	9869
25843	54764
25843	29888
25843	10606
25843	11007
25843	57498
25843	22899
25843	112398
25843	7203
25843	51003
25843	2661
25843	4650
25843	10694
25843	22955
25843	9842
25843	26127
25843	175
25843	7336
25843	55791
25843	51078
25843	29080
25843	5802
25843	4637
25843	908
25843	57464
25843	10693
154	9590
154	54331
154	928
154	975
154	2771
154	6775
154	7428
154	2870
154	6001
154	253980
154	3760
154	7555
154	112399
154	859
154	2778
154	92714
154	156
154	7253
154	4162
154	7417
154	65125
154	634
154	260425
154	394
154	51257
154	3360
154	3753
154	2780
154	968
154	8786
154	51704
154	109
154	26279
154	9289
154	5731
1452	23239
1452	23235
1452	5108
1452	7412
1452	80097
1452	9859
1452	9462
1452	1994
1452	3958
1452	9919
1452	94274
1452	58
1452	25865
1452	286077
1452	51512
1452	399687
1452	7074
1452	1131
1452	1104
1452	55898
1452	3146
1452	3161
1452	284680
1452	10483
1452	340069
1452	51368
1452	9852
1452	4775
1452	28966
1452	7284
1452	114991
1452	51163
1452	2077
1452	3148
1452	81610
1452	644815
1452	9736
1452	653784
1452	57683
1452	222584
1452	79856
23097	9443
23097	112950
23097	23085
23097	6837
23097	400569
23097	5304
23097	892
23097	9969
23097	6432
23097	9282
23097	9968
23097	51003
23097	9477
23097	79084
23097	10240
23097	10025
23097	347
23097	51571
23097	563
23097	23091
23097	23389
23097	116931
22974	4673
22974	6790
22974	79595
22974	60312
22974	57215
22974	2947
22974	3161
26276	51776
26276	7405
26276	27072
26276	63894
26276	6744
22870	58477
22870	9181
22870	2181
22870	23243
22870	79885
22870	25862
22870	25953
22870	92597
22870	5134
22870	91526
22870	283373
22870	3030
22870	224
22870	5553
22870	6734
22870	10994
22870	3032
22870	8879
22870	84129
29855	84930
22863	29982
22863	1994
22863	55763
728642	6432
728642	51602
728642	2
728642	81669
728642	58517
728642	6499
728642	147339
728642	7581
728642	10308
728642	57018
728642	10794
728642	284459
728642	22869
728642	57677
8161	81
8161	89953
8161	7597
8161	79571
8161	8379
8161	79959
8161	9221
8161	64061
8161	6628
8161	10208
8161	342371
8161	7024
8161	79618
8161	64753
8161	7444
8161	705
8161	8997
8161	51547
8161	11179
8161	59286
8161	57410
8161	55093
8161	79873
8161	80321
8161	57542
8161	9747
8161	57563
8161	51700
8161	9581
8161	25894
8161	126075
79971	4988
79971	170572
79971	54361
79971	4986
91582	23411
91582	347240
91582	6223
91582	24140
29086	4698
29086	51720
29086	79184
29086	4905
29086	8402
29086	50619
29086	10845
29086	65263
29086	10212
29086	9833
29086	51260
29086	5577
29086	6472
29086	27183
29086	378
29086	9825
29086	10367
29086	60496
29086	23172
29086	84896
29086	25824
29086	8833
29086	10165
29086	116540
29086	2774
29086	55757
29086	57470
29086	84706
29086	81892
29086	125228
29086	119559
22827	10492
22827	10146
22827	1654
22827	2078
22827	3006
22827	2130
22827	29115
22827	6871
22827	10013
22827	10250
22827	2040
22827	7360
22827	5862
22827	6741
22827	3607
22827	5093
22827	1107
22827	10642
22827	1915
22827	10643
22827	220988
22827	51547
22827	773
22827	58155
22827	118426
22827	55178
22827	4343
22827	60528
22827	9398
22827	8761
22827	9295
22827	668
22827	667
22827	94234
22827	2300
22827	29789
22827	84988
22827	6738
22827	9768
22827	10644
22827	54938
22827	134147
9088	10226
9088	983
9088	56975
9088	55240
9088	10653
23411	1856
23411	23493
23411	6497
23411	4261
23411	983
23411	84148
23411	51742
23411	79050
23411	53335
23411	6128
23411	4300
23411	54737
23411	6304
23411	5947
23411	1994
23411	1107
23411	4361
23411	29915
23411	3280
23411	202333
23411	64802
23411	22933
23411	8814
23411	6187
23411	93624
23411	57805
23411	1778
23411	7289
23411	3909
23411	81624
23411	2122
23411	328
23411	6718
23411	9411
23411	3329
23411	6935
23411	4303
23411	23378
23411	10914
23411	10128
23411	3215
23411	10314
23411	253461
23411	80237
23411	6424
23411	1620
23411	3305
23411	9575
23411	55671
23411	144983
23411	7358
23411	55226
23411	8444
23411	317772
23411	8339
23411	8343
23411	8344
23411	8346
23411	8347
23411	56672
23411	51142
23411	8287
23411	23101
23411	4808
7919	10189
7919	9984
7919	9774
7919	85406
7919	80145
7919	7412
7919	29888
7919	57187
7919	26097
7919	1994
7919	4686
7919	140890
7919	10212
7919	10535
7919	6210
7919	79228
7919	84321
7919	4641
7919	84248
7919	10381
7919	92906
7919	7023
7919	84324
7919	55421
7919	51213
7919	9768
79176	11059
79176	23072
79176	57520
10181	9045
10181	27339
10181	51371
10181	9694
10181	11116
10181	1665
10181	8233
10181	93380
10181	4641
10181	6230
10181	79084
10181	23350
10181	55183
10181	55791
10181	51691
23532	23028
23532	3185
23532	3187
23532	112858
23532	6628
23532	6207
23532	140739
23532	64223
23532	4670
23532	28981
23532	6146
23532	54811
23532	81890
23532	8859
23532	8270
10286	23524
10286	27339
10286	10474
10286	4116
10286	55702
10286	79650
10286	9768
10286	130271
10542	5877
10542	8557
10542	55004
10542	28956
10542	27131
10542	23089
10542	6272
10542	6938
10542	389541
10542	4656
10542	6461
10542	10325
10542	84232
10542	4289
10542	114928
10542	10159
10542	1915
10542	55904
10542	4618
10542	57704
10542	91746
10542	10813
10542	1894
10542	57562
10542	53405
10542	55183
10542	9737
10542	10449
10542	8649
10542	54557
10542	55791
10542	9640
10542	9882
10542	23593
10542	81552
10542	4621
10542	157567
10542	116931
79705	3301
79705	4673
79705	79930
79705	9529
79705	4069
79705	158055
10938	85377
10938	4218
10938	5321
10938	51479
10938	64780
10938	55040
10938	284325
10938	7453
10938	30844
92345	5977
92345	7087
92345	9722
92345	257364
92345	2869
92345	9416
92345	11222
92345	55505
92345	171482
92345	55164
92345	4354
92345	142678
92345	54726
92345	3030
92345	55684
92345	1896
92345	10202
92345	55651
92345	57662
92345	9551
92345	3032
92345	29777
92345	400793
55509	10538
55509	1649
55509	1054
55509	1053
55509	1628
4646	2580
4646	4627
4646	1540
4646	26260
4646	29761
4646	8301
4646	829
4646	54443
4646	1627
4646	51512
4646	1212
4646	55930
4646	80179
4646	399687
4646	11346
4646	146691
10869	58477
10869	84461
10869	983
10869	83985
10869	6795
10869	6737
10869	23279
10869	8468
10869	63943
10869	85440
10869	23534
10869	8924
10869	8801
10869	55898
10869	1762
10869	3163
10869	29927
10869	10128
10869	171558
10869	6510
10869	84896
10869	4255
10869	55161
10869	10985
10869	9768
10869	55176
10869	36
10869	113174
23621	5359
23621	481
23621	51727
23621	25798
5784	11059
5784	9260
5784	23286
5784	122769
5784	80014
5784	252983
5784	84129
10956	8836
10956	7184
10956	23421
10956	9638
10956	112399
10956	59341
10956	871
10956	6184
10956	6400
10956	54575
10956	476
10956	9637
10956	51009
10956	57610
10956	7442
10956	54583
10956	550
10956	25818
10956	2305
10956	8291
10956	80020
10956	57473
10956	433
10956	27248
10956	27163
10956	124626
10956	64174
10956	462
10956	127579
10956	4225
10956	9362
10956	83752
10956	81501
10956	51148
10138	23269
10138	26053
10138	7027
10138	8735
10138	63035
10138	132625
10138	64319
10138	57666
58508	10013
58508	1994
58508	2775
58508	8848
58508	476
58508	203
58508	126961
58508	333932
58508	653604
58508	23071
58508	23030
58508	6561
10189	3192
10189	9984
10189	1654
10189	23466
10189	22985
10189	9774
10189	80145
10189	7412
10189	56257
10189	57187
10189	26097
10189	10250
10189	4116
10189	1994
10189	65109
10189	4686
10189	6432
10189	10212
10189	2735
10189	55681
10189	2869
10189	79228
10189	84321
10189	23076
10189	3068
10189	51547
10189	9782
10189	64783
10189	6427
10189	26127
10189	29890
10189	51585
10189	54899
10189	55421
10189	23091
10189	9768
10189	25962
3735	9255
3735	5859
3735	7965
3735	51520
3735	3396
3735	2058
3735	293
3735	10817
3735	8291
3735	9521
3735	4141
3735	55157
3735	5917
3735	3912
3735	9768
3735	951
3350	3351
3350	3352
3350	1903
3350	2849
55571	25904
55571	1994
55571	4316
55571	54967
79753	1198
79753	1856
79753	23524
79753	22985
79753	9774
79753	9869
79753	9360
79753	10691
79753	7040
79753	7750
79753	3550
79753	57461
79753	9967
79753	1196
79753	51362
79753	4686
79753	6434
79753	29896
79753	1659
79753	9716
79753	11129
79753	51340
79753	91746
79753	5411
79753	4236
79753	10523
79753	26036
79753	10772
79753	151613
79753	6651
79753	8683
79753	9205
79753	84186
79753	8896
79753	83706
79753	23131
79753	1181
79753	55421
79753	135295
79753	55696
79753	10929
79753	23608
79753	79882
79753	4820
79753	26093
79753	54819
79753	55425
9149	10024
9149	6497
9149	84148
9149	10943
9149	26037
9149	5315
9149	221937
9149	11180
9149	84445
9149	5825
9149	51307
9149	79664
9149	23379
9149	84105
9149	9778
9149	89801
9149	9524
9149	254225
9149	150864
9149	83858
9149	9658
9149	23094
9149	57568
9149	81558
9149	113263
26249	1994
26249	65125
26249	65266
26249	65268
26249	6559
1198	23524
1198	51631
1198	9774
1198	57823
1198	9967
1198	1196
1198	6432
1198	6434
1198	29896
1198	55692
1198	57035
1198	5930
1198	23534
1198	3930
1198	55227
1198	8761
1198	80011
1198	23131
3192	4839
3192	11193
3192	10492
3192	26135
3192	6189
3192	79039
3192	7428
3192	7818
3192	23239
3192	2078
3192	26155
3192	7150
3192	6191
3192	6209
3192	6205
3192	8886
3192	1105
3192	57109
3192	2582
3192	7412
3192	57602
3192	56257
3192	3187
3192	6188
3192	6128
3192	29978
3192	3608
3192	4116
3192	55646
3192	57215
3192	2521
3192	9636
3192	6235
3192	10949
3192	9700
3192	6207
3192	8522
3192	140890
3192	81847
3192	51388
3192	10397
3192	55602
3192	54487
3192	6194
3192	10514
3192	7153
3192	2869
3192	22803
3192	3437
3192	6203
3192	6201
3192	9643
3192	23133
3192	6138
3192	6210
3192	6143
3192	6187
3192	6142
3192	6132
3192	6217
3192	84946
3192	64978
3192	6175
3192	6124
3192	117143
3192	4736
3192	56902
3192	10642
3192	23076
3192	2318
3192	117246
3192	3068
3192	6232
3192	6193
3192	55781
3192	6222
3192	27292
3192	10643
3192	51637
3192	10360
3192	6133
3192	3428
3192	6230
3192	6146
3192	54534
3192	6152
3192	6155
3192	6137
3192	6223
3192	6206
3192	3189
3192	6129
3192	51602
3192	6141
3192	51116
3192	6144
3192	6202
3192	6156
3192	6218
3192	23560
3192	26589
3192	64318
3192	55661
3192	10969
3192	29941
3192	51191
3192	22907
3192	8445
3192	9933
3192	23223
3192	51154
3192	6122
3192	57099
3192	7311
3192	26233
3192	3009
3192	54552
3192	23107
3192	54676
3192	55038
3192	55922
3192	6204
3192	25873
3192	6229
3192	6130
3192	55299
3192	6158
3192	51493
3192	25871
3192	84864
3192	8761
3192	11198
3192	6157
3192	56916
3192	50809
3192	9987
3192	84656
3192	26995
3192	55720
3192	6161
3192	5456
3192	3295
3192	51202
3192	23030
3192	90378
3192	26010
3192	65244
3192	11103
3192	23029
3192	55226
3192	65095
3192	6173
3192	26156
3192	4931
3192	84294
3192	115509
3192	64965
3192	9652
3192	10607
3192	27067
3192	54505
3192	3182
3192	22984
3192	60678
3192	63931
3192	64960
3192	9678
3192	6731
3192	79697
3192	9768
3192	54954
3192	23196
3192	134430
3192	65083
3192	56919
3192	23173
3192	79009
3192	8971
3192	55131
3192	65993
3192	201161
3192	10885
3192	64432
3192	51018
3192	8340
3192	55133
3192	60488
3192	64848
3192	339230
3192	51575
3192	51650
3192	781
3192	80742
3192	138716
3192	3508
3192	81627
3192	83608
3192	54914
3192	79080
3192	65065
3192	28974
4698	4722
4698	4704
4698	55967
4698	11007
4698	126328
4698	4725
4698	9802
4698	374291
4698	1762
4698	51026
4698	4707
7411	4438
7411	7428
7411	9924
7411	8468
7411	5203
7411	10471
7411	5201
7411	8816
7411	84993
7411	112714
4839	9045
4839	10492
4839	84365
4839	7150
4839	6272
4839	6128
4839	54737
4839	79885
4839	3608
4839	7555
4839	3008
4839	10514
4839	6142
4839	6132
4839	3068
4839	51602
4839	6141
4839	6156
4839	10969
4839	51547
4839	23481
4839	9933
4839	80764
4839	55771
4839	26576
4839	9768
55011	116143
55011	80185
55011	6830
55011	79871
55011	9894
55011	5597
55011	661
55011	81628
55011	9919
55011	51184
55011	55703
55011	84859
55011	85440
55011	762
55011	8409
55011	51728
55011	81488
55011	81572
55011	11319
55011	55827
55011	5438
51397	29099
51397	28952
51397	170622
51397	54939
51397	23412
51397	51122
51397	54951
51397	54520
51397	149951
51397	28991
10120	10121
10120	10574
10120	7083
10120	10576
10120	5597
10120	1107
10120	79848
10120	7203
10120	10671
10120	85477
10120	55860
10120	554223
10120	51097
10120	79031
10120	11258
10120	84516
10121	10013
10121	6712
10121	196441
10121	1778
10121	55677
10121	4926
10121	55860
10121	9768
29099	28952
29099	170622
29099	54939
29099	23412
29099	54520
29099	22977
29099	27076
2068	9636
2068	51647
2068	64210
8907	1856
8907	2580
8907	1641
8907	10618
8907	8905
8907	51512
8907	10900
8907	63971
8907	6403
8907	23641
8907	1174
8907	4520
8907	653121
8907	728116
8907	10807
8907	3916
440738	89890
440738	84078
440738	10291
440738	4077
440738	9776
440738	23001
440738	7024
440738	90070
440738	59
440738	9582
28952	3339
28952	170622
28952	3856
28952	54939
28952	23412
28952	51122
28952	54951
28952	8898
28952	10174
28952	54520
28952	253725
28952	132320
28952	10284
28952	3992
28952	115948
28952	131034
28952	4940
28952	2762
28952	149951
28952	28991
28952	9258
28952	26017
28952	283234
28952	11234
28952	114034
28952	404636
28952	22856
28952	23271
28952	1666
28952	57020
28952	10311
261734	7266
261734	23322
7871	54764
7871	29888
7871	2150
7871	26127
7871	27076
7871	378807
7871	57464
3996	84078
3996	1994
3996	10221
3996	773
3996	4179
3996	219
3996	4628
3996	89777
80139	3198
80139	8402
80139	4488
80139	338917
80139	3329
80139	64748
191	8412
191	5603
191	1665
191	10768
191	221937
191	2271
191	9768
191	79078
191	91369
7327	9958
7327	23295
7327	112401
7327	81847
7327	3156
7327	4724
7327	165918
7327	7317
7327	10767
7327	550
7327	10621
7327	4302
7327	22992
7327	26505
7327	79102
7327	23392
7327	117584
7327	11151
7327	148066
7327	114804
7327	129868
7327	1371
7327	120224
7327	9855
7327	80117
7327	440138
9443	112950
9443	81857
9443	6837
9443	84528
9443	400569
9443	23650
9443	89870
9443	892
9443	9969
9443	9282
9443	9968
9443	51003
9443	56952
9443	9477
9443	10422
9443	23543
9443	10025
9443	8216
9443	284312
9443	84105
9443	23389
9443	56751
9443	116931
8621	983
8621	8812
8621	7846
8621	7277
8621	7203
8621	238
8621	203068
8621	25778
8621	4752
8621	1938
8621	10383
8621	51755
8621	90864
8621	26098
8621	27143
8621	730211
8621	664618
8621	3327
8621	5357
8621	347688
85377	8089
85377	1969
85377	9638
85377	79913
85377	65005
85377	1808
85377	54534
85377	51479
85377	11279
85377	5936
85377	11021
27158	476
27158	54205
27158	57019
989	23524
989	10801
989	346288
989	124404
989	7412
989	1062
989	1994
989	8546
989	54443
989	151011
989	55964
989	1731
989	10602
989	23580
989	55752
54828	929
54828	26100
54828	80262
8089	10467
8089	6944
8089	3015
8089	23028
8089	10902
8089	7465
8089	64061
8089	2521
8089	57794
8089	54107
8089	10847
8089	9643
8089	283150
8089	139628
8089	57592
8089	399687
8089	2551
8089	10579
8089	4926
8089	255626
8089	3852
8089	51412
8089	55109
8089	54904
8089	7021
8089	124359
8089	4302
8089	5201
8089	64769
8089	55691
8089	157570
8089	1892
8089	64431
8089	55030
8089	79165
8089	3849
8089	80314
8089	54799
8089	1340
8089	22832
8089	100132074
8089	5496
8089	221895
8089	23036
8089	26122
8089	64897
8089	448834
8089	64089
8089	114787
8089	221035
58477	4218
58477	4928
58477	3162
58477	7428
58477	55603
58477	7384
58477	373156
58477	1994
58477	662
58477	11160
58477	84790
58477	381
58477	8848
58477	26001
58477	24140
58477	7444
58477	837
58477	11156
58477	23612
58477	51657
58477	4105
58477	373509
58477	55207
58477	65992
58477	51075
58477	375056
58477	4253
58477	491
58477	6734
58477	55362
58477	25923
58477	489
58477	118987
58477	51635
58477	479
58477	5105
58477	23399
58477	55005
58477	221079
58477	2052
58477	84514
58477	133418
58477	64757
58477	51337
58477	51128
58477	387263
58477	84918
58477	79877
1471	1508
1471	1476
1471	27246
1471	56975
1471	1520
1471	720
25978	7428
25978	509
25978	1063
25978	523
25978	51652
25978	9240
25978	10159
25978	79784
25978	26046
25978	26227
25978	51026
25978	54664
25978	115416
4218	5877
4218	5147
4218	5871
4218	9501
4218	117177
4218	54536
4218	5866
4218	10890
4218	1994
4218	2035
4218	55930
4218	51762
4218	54900
4218	79735
4218	10084
4218	51026
4218	4957
4218	57553
4218	84084
889	355
889	83605
889	5908
889	5331
889	57493
7423	7148
7423	55128
7423	3034
7423	84309
10507	1994
10507	5788
10507	971
10538	1649
10538	23028
10538	4783
10538	1054
10538	1053
10538	1628
10538	3131
10538	10302
10538	3430
79840	3981
79840	27023
7204	55763
7204	23612
7204	478
7204	7741
7204	89796
11113	390
11113	1994
11113	54443
11113	389
11113	388
11113	10627
5083	7089
5083	10765
5083	9325
5083	11036
5083	8939
5083	548313
5083	6759
5083	126070
5083	51157
7057	1282
7057	948
7057	1719
7057	7040
7057	5340
7057	7059
7057	3690
7057	1994
7057	1634
7057	1991
7057	4318
7057	1280
7057	961
7057	2243
7057	799
7057	5341
7057	3914
7057	950
7057	1277
7057	7130
7057	1294
7057	1327
7057	1281
7057	7035
7057	3488
7057	7554
7057	5118
10038	23085
10038	10313
10038	10087
10038	84289
10038	2287
10038	54801
10038	81847
10038	3306
10038	83988
10038	255626
10038	10942
10038	54969
10038	5763
10038	3151
10038	80125
10038	9557
10038	59067
10038	965
10038	7023
10038	54967
10038	474343
10038	4642
10038	6769
10038	83879
10038	11083
10038	27023
10038	4697
10038	399669
10038	9528
10038	203286
10038	166336
10038	219983
10038	84135
10038	57718
10038	5095
10038	65988
10038	11014
10038	57146
10038	162681
10038	54762
10038	388650
10038	57700
10038	7142
10038	203260
10038	3026
10038	27010
10038	130074
10038	91851
10038	83877
10038	3449
752	23380
752	5217
752	8522
